number,value,datetime_start,datetime_complete,duration,params_C,params_gamma,params_kernel,params_mask_number,params_rsi_window,params_so_smooth,params_so_window,params_srsi_smooth1,params_srsi_smooth2,params_srsi_window,params_tsi_window_fast,params_tsi_window_slow,params_ult_weight_1,params_ult_weight_2,params_ult_weight_3,params_ult_window_1,params_ult_window_2,params_ult_window_3,params_williams_lbp,state
102,0.58260777795367,2024-04-11 16:03:11.034436,2024-04-11 16:03:11.283690,0 days 00:00:00.249254,99.99914522247948,1.2905789060313302,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
103,0.08715424535872879,2024-04-11 16:03:11.284818,2024-04-11 16:03:11.561946,0 days 00:00:00.277128,94.1684779342708,0.8189656705295558,sigmoid,8,,30.0,36.0,,,,,,,,,,,,,COMPLETE
104,0.45823980790311636,2024-04-11 16:03:11.561946,2024-04-11 16:03:12.008293,0 days 00:00:00.446347,97.49350221236848,2.0859114660991738,sigmoid,63,5.0,50.0,48.0,4.0,4.0,86.0,34.0,22.0,6.246485932158402,9.544956412329999,2.085878074954453,14.0,40.0,73.0,60.0,COMPLETE
105,0.5071308821165286,2024-04-11 16:03:12.009292,2024-04-11 16:03:12.386509,0 days 00:00:00.377217,92.34837489783327,1.64523662364944,sigmoid,14,,34.0,15.0,,,,28.0,34.0,2.396920963429238,8.369314232290872,9.192642352647898,19.0,27.0,78.0,,COMPLETE
106,0.12158321707228854,2024-04-11 16:03:12.387542,2024-04-11 16:03:12.607282,0 days 00:00:00.219740,95.12428091951331,0.3280800276978271,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
107,0.5315767548427411,2024-04-11 16:03:12.608328,2024-04-11 16:03:12.943245,0 days 00:00:00.334917,85.5972656031856,1.0410971867123129,sigmoid,9,,4.0,10.0,,,,,,,,,,,,26.0,COMPLETE
108,0.2767701652295799,2024-04-11 16:03:12.943245,2024-04-11 16:03:13.279443,0 days 00:00:00.336198,90.11144787653484,0.623817063447304,sigmoid,10,,21.0,30.0,,,,,,4.459707786135829,9.061284730361269,6.366204430789725,8.0,43.0,82.0,,COMPLETE
109,0.5876937898060764,2024-04-11 16:03:13.280417,2024-04-11 16:03:13.531908,0 days 00:00:00.251491,97.62873177980507,1.3714666256316854,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
110,0.41584939304574453,2024-04-11 16:03:13.531908,2024-04-11 16:03:14.552917,0 days 00:00:01.021009,97.29397147733081,2.38699287603084,rbf,37,17.0,,,,,,40.0,7.0,,,,,,,90.0,COMPLETE
111,0.3485437227055466,2024-04-11 16:03:14.552917,2024-04-11 16:03:14.918001,0 days 00:00:00.365084,94.44149858044969,1.3984634859739136,sigmoid,46,46.0,17.0,38.0,,,,44.0,46.0,3.034105017021973,8.814662619181124,5.009466457852814,11.0,22.0,92.0,,COMPLETE
112,0.589341292515921,2024-04-11 16:03:14.919003,2024-04-11 16:03:15.202831,0 days 00:00:00.283828,87.39829481296233,0.8521606476432242,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
113,0.3601927172433055,2024-04-11 16:03:15.202831,2024-04-11 16:03:15.596347,0 days 00:00:00.393516,87.38662133363977,0.9670358920850284,sigmoid,11,,46.0,25.0,,,,,,5.010477514595188,2.8570161782666514,7.603664064397991,3.0,30.0,84.0,18.0,COMPLETE
114,0.588258559317662,2024-04-11 16:03:15.597718,2024-04-11 16:03:15.845885,0 days 00:00:00.248167,98.03944872642573,1.2089475027268766,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
115,0.47512335026614494,2024-04-11 16:03:15.845885,2024-04-11 16:03:16.309632,0 days 00:00:00.463747,91.25842250847863,1.1796668168240476,sigmoid,62,11.0,32.0,18.0,5.0,3.0,11.0,50.0,23.0,4.141809774267271,5.78403079351374,0.9992907294588553,12.0,34.0,52.0,,COMPLETE
116,0.4244287538104791,2024-04-11 16:03:16.310624,2024-04-11 16:03:16.732417,0 days 00:00:00.421793,97.42824109288708,1.659035314994262,sigmoid,26,,28.0,4.0,8.0,5.0,45.0,,,0.647089678423403,7.3793559765132155,5.437284309098167,9.0,44.0,97.0,,COMPLETE
117,0.5110898574486497,2024-04-11 16:03:16.733418,2024-04-11 16:03:17.021303,0 days 00:00:00.287885,99.79314880696415,8.85896641036196,sigmoid,41,18.0,40.0,42.0,,,,,,,,,,,,186.0,COMPLETE
118,0.5657441876799888,2024-04-11 16:03:17.022305,2024-04-11 16:03:17.349740,0 days 00:00:00.327435,89.27512205473579,1.3760998156396833,sigmoid,20,,,,5.0,6.0,15.0,24.0,26.0,,,,,,,,COMPLETE
119,0.27044911202185795,2024-04-11 16:03:17.349740,2024-04-11 16:03:17.665448,0 days 00:00:00.315708,82.63769963400662,0.4142400850331618,sigmoid,52,35.0,,,2.0,3.0,5.0,29.0,48.0,,,,,,,,COMPLETE
120,0.5912864723598872,2024-04-11 16:03:17.665448,2024-04-11 16:03:17.913577,0 days 00:00:00.248129,92.24996760995882,0.8617144595853891,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
121,0.5902205516200023,2024-04-11 16:03:17.914681,2024-04-11 16:03:18.165670,0 days 00:00:00.250989,92.26773802225104,0.8818049175595769,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
122,0.5880044316752108,2024-04-11 16:03:18.166670,2024-04-11 16:03:18.429716,0 days 00:00:00.263046,95.896531542738,1.8335500261185682,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
123,0.5880044316752108,2024-04-11 16:03:18.430716,2024-04-11 16:03:18.694532,0 days 00:00:00.263816,97.44098754430533,1.825041944587658,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
124,0.5880044316752108,2024-04-11 16:03:18.694532,2024-04-11 16:03:18.948335,0 days 00:00:00.253803,95.88055001092201,1.9235088059459589,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
125,0.5847104737362986,2024-04-11 16:03:18.949352,2024-04-11 16:03:19.198220,0 days 00:00:00.248868,95.91722738580332,1.8924916387332682,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
126,0.5021627053477804,2024-04-11 16:03:19.198220,2024-04-11 16:03:19.540766,0 days 00:00:00.342546,97.81755078807585,2.44354316098862,sigmoid,56,50.0,25.0,7.0,7.0,1.0,74.0,,,,,,,,,,COMPLETE
127,0.5722848330843986,2024-04-11 16:03:19.541767,2024-04-11 16:03:19.790487,0 days 00:00:00.248720,96.42320286618688,2.9286458826889463,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
128,0.5062472775625301,2024-04-11 16:03:19.791550,2024-04-11 16:03:20.093250,0 days 00:00:00.301700,91.5117033388018,2.201561042987616,sigmoid,48,28.0,,,8.0,2.0,61.0,,,,,,,,,,COMPLETE
129,0.5858043514863523,2024-04-11 16:03:20.093250,2024-04-11 16:03:20.379240,0 days 00:00:00.285990,99.96802151355965,1.7758736763041414,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
130,0.44867166028991756,2024-04-11 16:03:20.380241,2024-04-11 16:03:20.820386,0 days 00:00:00.440145,88.50906049678002,1.5324091314714112,sigmoid,59,39.0,36.0,32.0,6.0,1.0,95.0,,,6.021683147031892,4.314115847056375,1.7737728062265727,16.0,37.0,61.0,81.0,COMPLETE
131,0.44037638506185145,2024-04-11 16:03:20.821388,2024-04-11 16:03:21.217958,0 days 00:00:00.396570,86.46429020445126,1.2047093505019013,sigmoid,55,12.0,,,6.0,4.0,86.0,33.0,41.0,1.1453177133600994,3.58583350341152,9.534505024765425,10.0,39.0,58.0,165.0,COMPLETE
132,0.5844994617868675,2024-04-11 16:03:21.218957,2024-04-11 16:03:21.466460,0 days 00:00:00.247503,98.14151473400847,1.9909356643811766,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
133,0.5294477188386815,2024-04-11 16:03:21.466460,2024-04-11 16:03:21.810298,0 days 00:00:00.343838,95.01035968087376,1.0420320797510643,sigmoid,12,,44.0,22.0,,,,10.0,16.0,,,,,,,,COMPLETE
134,0.5000221004243282,2024-04-11 16:03:21.811297,2024-04-11 16:03:22.168294,0 days 00:00:00.356997,92.35796890692652,1.533720603257563,sigmoid,44,35.0,9.0,48.0,,,,20.0,19.0,,,,,,,,COMPLETE
135,0.34970316506832466,2024-04-11 16:03:22.168294,2024-04-11 16:03:22.544629,0 days 00:00:00.376335,78.2779617364275,1.3136549282701655,sigmoid,13,,21.0,19.0,,,,16.0,39.0,,,,,,,43.0,COMPLETE
136,0.5083482606868794,2024-04-11 16:03:22.545707,2024-04-11 16:03:22.907592,0 days 00:00:00.361885,73.92566571778119,0.8523519989847775,sigmoid,60,45.0,14.0,30.0,4.0,2.0,53.0,48.0,44.0,,,,,,,,COMPLETE
137,0.4606747180357321,2024-04-11 16:03:22.909126,2024-04-11 16:03:23.283214,0 days 00:00:00.374088,90.38426429088385,2.6078060352930237,sigmoid,23,,,,8.0,4.0,73.0,36.0,4.0,3.4008968797308965,4.9401577220601,4.469784499028666,6.0,21.0,56.0,145.0,COMPLETE
138,0.3564322819407191,2024-04-11 16:03:23.284214,2024-04-11 16:03:24.025577,0 days 00:00:00.741363,84.16236428317836,1.724318377140638,rbf,0,,,,,,,,,,,,,,,,COMPLETE
139,0.5311318220330227,2024-04-11 16:03:24.026576,2024-04-11 16:03:24.359558,0 days 00:00:00.332982,93.33505130435427,1.095652628801258,sigmoid,36,7.0,,,,,,8.0,10.0,,,,,,,,COMPLETE
140,0.4250215498023363,2024-04-11 16:03:24.360559,2024-04-11 16:03:24.807145,0 days 00:00:00.446586,95.86200484048285,0.8638452885905092,sigmoid,54,29.0,,,7.0,3.0,41.0,4.0,13.0,7.441572051192472,8.077139323092739,3.73731221691553,17.0,49.0,73.0,,COMPLETE
141,0.2088015381328776,2024-04-11 16:03:24.808122,2024-04-11 16:03:25.123444,0 days 00:00:00.315322,98.09486863472426,9.985105151940054,sigmoid,2,,,,,,,,,6.751000500726801,9.884605180145549,2.608885417067047,7.0,24.0,64.0,,COMPLETE
142,0.5870813314138034,2024-04-11 16:03:25.123444,2024-04-11 16:03:25.401901,0 days 00:00:00.278457,95.67077577198442,1.2563047696127578,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
143,0.582160889799292,2024-04-11 16:03:25.402902,2024-04-11 16:03:25.652343,0 days 00:00:00.249441,95.19249807180141,1.3853241764132918,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
144,0.5248471349624929,2024-04-11 16:03:25.653342,2024-04-11 16:03:25.970159,0 days 00:00:00.316817,88.1894916089524,1.195011674804975,sigmoid,40,4.0,48.0,16.0,,,,,,,,,,,,,COMPLETE
145,0.43885171176413534,2024-04-11 16:03:25.971207,2024-04-11 16:03:26.329144,0 days 00:00:00.357937,93.00227439602246,1.5729625641925626,sigmoid,61,33.0,3.0,13.0,5.0,6.0,100.0,26.0,33.0,,,,,,,128.0,COMPLETE
146,0.5809545514975405,2024-04-11 16:03:26.329144,2024-04-11 16:03:26.599842,0 days 00:00:00.270698,98.32439773156786,1.932127641704261,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
147,0.38925962237894934,2024-04-11 16:03:26.600842,2024-04-11 16:03:27.036217,0 days 00:00:00.435375,90.59465595635957,0.9178138782191884,sigmoid,27,,12.0,40.0,7.0,5.0,24.0,,,9.553443466335125,6.477492318486536,8.597012983207767,14.0,31.0,68.0,106.0,COMPLETE
148,0.5542965639737858,2024-04-11 16:03:27.037219,2024-04-11 16:03:27.386806,0 days 00:00:00.349587,96.0274488026235,2.204617844425346,sigmoid,34,40.0,,,,,,,,8.719152075927648,0.9254523218056709,6.9675087988591695,3.0,27.0,98.0,,COMPLETE
149,0.0958128209200148,2024-04-11 16:03:27.387896,2024-04-11 16:03:27.667095,0 days 00:00:00.279199,80.71766175047904,1.3015081716435537,sigmoid,32,15.0,,,,,,,,,,,,,,,COMPLETE
150,0.5857799611637595,2024-04-11 16:03:27.668147,2024-04-11 16:03:27.960580,0 days 00:00:00.292433,85.57417852235578,1.040063294342194,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
151,0.5181770339964215,2024-04-11 16:03:27.961582,2024-04-11 16:03:28.314464,0 days 00:00:00.352882,99.70855439259047,0.6050477217751399,sigmoid,5,,,,,,,39.0,28.0,,,,,,,61.0,COMPLETE
152,0.5589660467497015,2024-04-11 16:03:28.315564,2024-04-11 16:03:28.609245,0 days 00:00:00.293681,94.04103900817141,0.4021605096395747,sigmoid,4,,,,,,,14.0,30.0,,,,,,,,COMPLETE
153,0.369758664866175,2024-04-11 16:03:28.609245,2024-04-11 16:03:29.028702,0 days 00:00:00.419457,96.77489744090258,0.7973259131375281,sigmoid,7,,,,,,,12.0,36.0,7.871839033818787,0.5220308626171946,8.041015611201873,5.0,45.0,76.0,99.0,COMPLETE
154,0.5365288056300538,2024-04-11 16:03:29.029702,2024-04-11 16:03:29.336542,0 days 00:00:00.306840,92.06342341566679,1.5165588197990143,sigmoid,33,22.0,,,,,,,,,,,,,,12.0,COMPLETE
155,0.0,2024-04-11 16:03:29.336542,2024-04-11 16:03:30.053146,0 days 00:00:00.716604,97.74047334110777,0.002471974846419145,sigmoid,30,,29.0,23.0,1.0,6.0,45.0,32.0,4.0,4.130970097750691,2.1841064875766327,0.5382385604114717,17.0,36.0,65.0,,COMPLETE
156,0.4700837947763023,2024-04-11 16:03:30.054144,2024-04-11 16:03:30.412364,0 days 00:00:00.358220,4.875466467303127,1.1636635357478964,sigmoid,17,,,,2.0,5.0,29.0,,,,,,,,,174.0,COMPLETE
157,0.3559247330055942,2024-04-11 16:03:30.413457,2024-04-11 16:03:30.777849,0 days 00:00:00.364392,94.54774284992928,1.798879042296022,sigmoid,45,37.0,35.0,44.0,,,,17.0,43.0,,,,,,,158.0,COMPLETE
158,0.49338756734885114,2024-04-11 16:03:30.778852,2024-04-11 16:03:31.201198,0 days 00:00:00.422346,88.57659300025655,0.26071074033809816,sigmoid,53,25.0,,,2.0,6.0,14.0,42.0,49.0,,,,,,,140.0,COMPLETE
159,0.5912286039101403,2024-04-11 16:03:31.202258,2024-04-11 16:03:31.455585,0 days 00:00:00.253327,96.2667593199613,0.8779772643901305,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
160,0.58913736984438,2024-04-11 16:03:31.455585,2024-04-11 16:03:31.706988,0 days 00:00:00.251403,90.9308388320775,0.9433402131398203,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
161,0.5880365043344815,2024-04-11 16:03:31.707989,2024-04-11 16:03:31.992847,0 days 00:00:00.284858,90.38476323727895,0.9862223215436885,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
162,0.5883304244792085,2024-04-11 16:03:31.993847,2024-04-11 16:03:32.273719,0 days 00:00:00.279872,91.29135745813794,0.8089074129517405,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
163,0.4248447574055917,2024-04-11 16:03:32.274774,2024-04-11 16:03:32.701196,0 days 00:00:00.426422,90.62715419301263,0.7925537771447524,sigmoid,51,48.0,,,6.0,1.0,69.0,,,1.1125801022431476,5.672801695773934,6.694958374688068,13.0,33.0,80.0,52.0,COMPLETE
164,0.5880365043344815,2024-04-11 16:03:32.702194,2024-04-11 16:03:32.974880,0 days 00:00:00.272686,92.91564595243655,0.970234806290024,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
165,0.09651789047085797,2024-04-11 16:03:32.974880,2024-04-11 16:03:33.242485,0 days 00:00:00.267605,92.96590116350792,0.5477319691222573,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
166,0.32788690370475615,2024-04-11 16:03:33.243504,2024-04-11 16:03:33.900551,0 days 00:00:00.657047,91.50156946002046,0.9458994832772024,rbf,0,,,,,,,,,,,,,,,,COMPLETE
167,0.4877357838734194,2024-04-11 16:03:33.901546,2024-04-11 16:03:34.288540,0 days 00:00:00.386994,93.82406244224825,1.4350771337870851,sigmoid,19,,,,4.0,2.0,63.0,,,2.6879920283609966,2.942152536987096,3.0078170822980512,19.0,20.0,72.0,112.0,COMPLETE
168,0.5857799611637595,2024-04-11 16:03:34.289632,2024-04-11 16:03:34.546440,0 days 00:00:00.256808,99.99609392675724,1.0369226417839807,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
169,0.40984667141101117,2024-04-11 16:03:34.547440,2024-04-11 16:03:34.879122,0 days 00:00:00.331682,89.17036988398657,0.689790313366051,sigmoid,49,44.0,,,8.0,3.0,86.0,,,,,,,,,36.0,COMPLETE
170,0.3831793687451886,2024-04-11 16:03:34.880120,2024-04-11 16:03:35.276898,0 days 00:00:00.396778,96.60910854502671,1.3515290553296526,sigmoid,50,31.0,,,5.0,4.0,78.0,,,5.854713804722216,6.354135242329718,3.5553188240426703,9.0,29.0,52.0,,COMPLETE
171,0.5873898933704218,2024-04-11 16:03:35.277892,2024-04-11 16:03:35.525397,0 days 00:00:00.247505,90.44356072598033,0.82909880318449,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
172,0.32481516043356545,2024-04-11 16:03:35.526589,2024-04-11 16:03:35.972793,0 days 00:00:00.446204,87.49190300360112,0.5511801980062776,sigmoid,58,48.0,15.0,2.0,4.0,8.0,48.0,,,4.856974686064111,7.090635092853137,6.247705562891671,20.0,40.0,85.0,,COMPLETE
173,0.588258559317662,2024-04-11 16:03:35.973791,2024-04-11 16:03:36.222231,0 days 00:00:00.248440,94.66105039786486,1.2030481721439836,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
174,0.46180075349325195,2024-04-11 16:03:36.223252,2024-04-11 16:03:36.579197,0 days 00:00:00.355945,94.39520028817077,1.6269581063103855,sigmoid,25,,8.0,26.0,6.0,1.0,52.0,,,,,,,,,120.0,COMPLETE
175,0.5894865401251845,2024-04-11 16:03:36.580242,2024-04-11 16:03:36.841389,0 days 00:00:00.261147,97.59857658664777,1.1373273478196124,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
176,0.5894865401251845,2024-04-11 16:03:36.842388,2024-04-11 16:03:37.091707,0 days 00:00:00.249319,95.52889153847556,1.1346521438478936,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
177,0.3692188654028769,2024-04-11 16:03:37.092705,2024-04-11 16:03:37.478748,0 days 00:00:00.386043,92.19535570530942,1.0858429345521747,sigmoid,43,18.0,25.0,50.0,,,,,,1.998748401382786,1.6496176819632868,5.177314069894392,12.0,24.0,95.0,198.0,COMPLETE
178,0.532558186725107,2024-04-11 16:03:37.478748,2024-04-11 16:03:37.841918,0 days 00:00:00.363170,93.20656081503317,0.9533872580619669,sigmoid,6,,,,,,,47.0,16.0,7.1964984055626235,4.941895181986383,9.662948790880101,15.0,46.0,93.0,,COMPLETE
179,0.33705772811918056,2024-04-11 16:03:37.842918,2024-04-11 16:03:38.127994,0 days 00:00:00.285076,98.21056946281824,1.2091337806935054,sigmoid,1,,,,,,,,,,,,,,,68.0,COMPLETE
180,0.4991382281971734,2024-04-11 16:03:38.127994,2024-04-11 16:03:38.497734,0 days 00:00:00.369740,95.29846767656433,0.4393186934632318,sigmoid,29,,42.0,9.0,3.0,7.0,26.0,22.0,26.0,,,,,,,190.0,COMPLETE
181,0.5894865401251845,2024-04-11 16:03:38.497734,2024-04-11 16:03:38.798154,0 days 00:00:00.300420,96.23799539802796,1.141363603917546,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
182,0.5894865401251845,2024-04-11 16:03:38.799153,2024-04-11 16:03:39.056409,0 days 00:00:00.257256,97.1438419898887,1.1435392184193773,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
183,0.497654860100275,2024-04-11 16:03:39.057569,2024-04-11 16:03:39.488961,0 days 00:00:00.431392,91.59798015540265,0.7485941092265966,sigmoid,39,9.0,,,,,,4.0,7.0,9.60961193853386,3.6216918948885652,8.198272611019636,11.0,32.0,90.0,81.0,COMPLETE
184,0.5894865401251845,2024-04-11 16:03:39.489958,2024-04-11 16:03:39.751773,0 days 00:00:00.261815,94.35757783875673,1.1354292018983767,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
185,0.5278519789241515,2024-04-11 16:03:39.752774,2024-04-11 16:03:40.229554,0 days 00:00:00.476780,89.49547021032352,1.103627754396661,sigmoid,47,42.0,38.0,5.0,,,,30.0,24.0,6.526657804427961,2.7083931910214485,1.6202901780241716,4.0,49.0,62.0,18.0,COMPLETE
186,0.45348484081591334,2024-04-11 16:03:40.230656,2024-04-11 16:03:40.735256,0 days 00:00:00.504600,93.73355557401149,0.9187644809170719,sigmoid,22,,,,1.0,2.0,82.0,7.0,9.0,5.28351654896052,1.3277365805048889,4.633675838476806,16.0,34.0,59.0,,COMPLETE
187,0.19837790442788247,2024-04-11 16:03:40.735256,2024-04-11 16:03:41.081453,0 days 00:00:00.346197,97.98686683536816,1.2518018486230744,sigmoid,24,,4.0,40.0,7.0,3.0,19.0,,,,,,,,,,COMPLETE
188,0.5863711449328822,2024-04-11 16:03:41.081453,2024-04-11 16:03:41.333600,0 days 00:00:00.252147,87.37917544958776,0.6859807481649784,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
189,0.31807652368400025,2024-04-11 16:03:41.334704,2024-04-11 16:03:41.774706,0 days 00:00:00.440002,94.79209097786163,1.0003151221339708,sigmoid,35,2.0,,,,,,,,8.688259959269189,7.822462908421776,5.69764503489379,6.0,42.0,77.0,133.0,COMPLETE
190,0.42763676016235536,2024-04-11 16:03:41.775683,2024-04-11 16:03:42.259790,0 days 00:00:00.484107,92.04598392522699,1.4541548245458495,sigmoid,31,,18.0,21.0,8.0,8.0,39.0,11.0,13.0,0.9408897860582552,9.471199501503406,8.963150294399382,7.0,38.0,100.0,171.0,COMPLETE
191,0.5894865401251845,2024-04-11 16:03:42.260784,2024-04-11 16:03:42.537003,0 days 00:00:00.276219,96.13300653662345,1.1421670478836532,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
192,0.4227471617786187,2024-04-11 16:03:42.537213,2024-04-11 16:03:43.002401,0 days 00:00:00.465188,96.72640199826009,1.198701738013614,sigmoid,15,,31.0,48.0,,,,8.0,48.0,7.663206179682678,8.337899761849682,2.56416576617152,14.0,21.0,75.0,52.0,COMPLETE
193,0.425722991393596,2024-04-11 16:03:43.003393,2024-04-11 16:03:43.351134,0 days 00:00:00.347741,99.78049287312781,0.9452326819605089,sigmoid,21,,,,3.0,4.0,94.0,35.0,31.0,,,,,,,158.0,COMPLETE
194,0.3273884889483775,2024-04-11 16:03:43.354129,2024-04-11 16:03:43.706085,0 days 00:00:00.351956,93.70495819834399,0.6649906362781244,sigmoid,38,20.0,,,,,,24.0,21.0,8.066006028403645,4.361789663574141,3.823407612184426,8.0,28.0,82.0,,COMPLETE
195,0.5865019492683915,2024-04-11 16:03:43.707095,2024-04-11 16:03:43.977039,0 days 00:00:00.269944,96.00464575546563,1.122468522892235,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
196,0.5881014021858113,2024-04-11 16:03:43.978039,2024-04-11 16:03:44.237858,0 days 00:00:00.259819,89.93376531349892,1.271388821867392,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
197,0.38560105266455724,2024-04-11 16:03:44.238860,2024-04-11 16:03:45.294709,0 days 00:00:01.055849,90.12513662933857,1.3685498725866359,rbf,57,37.0,23.0,37.0,2.0,5.0,59.0,,,,,,,,,126.0,COMPLETE
198,0.47816898025841775,2024-04-11 16:03:45.295706,2024-04-11 16:03:45.657239,0 days 00:00:00.361533,98.20244748750314,1.5735381083822817,sigmoid,28,,12.0,35.0,5.0,7.0,66.0,45.0,38.0,,,,,,,,COMPLETE
199,0.3802254744065542,2024-04-11 16:03:45.658300,2024-04-11 16:03:46.040451,0 days 00:00:00.382151,95.11626064401926,1.2184436024078444,sigmoid,3,,,,,,,,,3.410388197460697,9.033140017082701,7.42114773512492,13.0,26.0,50.0,96.0,COMPLETE
200,0.5883304244792085,2024-04-11 16:03:46.041670,2024-04-11 16:03:46.341814,0 days 00:00:00.300144,86.76034041021008,0.8136293322059301,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
201,0.586206338153612,2024-04-11 16:03:46.341814,2024-04-11 16:03:46.597286,0 days 00:00:00.255472,87.25366319461598,0.9139686223413898,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
202,0.5873898933704218,2024-04-11 16:03:46.598400,2024-04-11 16:03:46.877774,0 days 00:00:00.279374,90.162061607987,0.8013678276747338,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
203,0.10504933255948928,2024-04-11 16:03:46.878773,2024-04-11 16:03:47.156748,0 days 00:00:00.277975,91.48368238068699,0.4923936777124559,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
204,0.12622036262203626,2024-04-11 16:03:47.157749,2024-04-11 16:03:47.407972,0 days 00:00:00.250223,85.99512558105722,8.002507259755767,sigmoid,8,,47.0,29.0,,,,,,,,,,,,,COMPLETE
205,0.5884125065954079,2024-04-11 16:03:47.408973,2024-04-11 16:03:47.665314,0 days 00:00:00.256341,96.93431157938211,1.1570731912551666,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
206,0.5013736575619282,2024-04-11 16:03:47.666367,2024-04-11 16:03:48.047173,0 days 00:00:00.380806,97.09520490572285,1.344742335822837,sigmoid,42,13.0,26.0,17.0,,,,,,7.0663076099401,6.1678090444322216,7.806869643709168,2.0,36.0,86.0,,COMPLETE
207,0.5313179062940795,2024-04-11 16:03:48.048166,2024-04-11 16:03:48.393406,0 days 00:00:00.345240,98.46829761509268,1.1288030391012984,sigmoid,9,,44.0,14.0,,,,,,,,,,,,90.0,COMPLETE
208,0.5240810733152089,2024-04-11 16:03:48.394426,2024-04-11 16:03:48.850695,0 days 00:00:00.456269,95.1256237390999,1.4781127965787841,sigmoid,14,,50.0,27.0,,,,38.0,45.0,2.6281681411159816,5.596592464879354,1.1599481594998045,19.0,47.0,70.0,,COMPLETE
209,0.5863711449328822,2024-04-11 16:03:48.851776,2024-04-11 16:03:49.101563,0 days 00:00:00.249787,99.6185103213158,0.731811698411758,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
210,0.4264989779695662,2024-04-11 16:03:49.102564,2024-04-11 16:03:49.620369,0 days 00:00:00.517805,93.2855764001942,1.2364481774619605,sigmoid,63,25.0,17.0,24.0,4.0,2.0,11.0,15.0,15.0,5.649540655233602,7.287658880910892,9.325564705131786,10.0,30.0,74.0,76.0,COMPLETE
211,0.5857799611637595,2024-04-11 16:03:49.621370,2024-04-11 16:03:49.904471,0 days 00:00:00.283101,94.46349388086912,1.0459565617679107,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
212,0.4648221726911522,2024-04-11 16:03:49.905473,2024-04-11 16:03:50.335535,0 days 00:00:00.430062,96.84985931217619,0.8267349147045338,sigmoid,18,,,,6.0,7.0,71.0,,,1.4169759138200848,2.0541763621593323,8.5613262298858,4.0,44.0,54.0,,COMPLETE
213,0.5896947521427498,2024-04-11 16:03:50.336514,2024-04-11 16:03:50.601495,0 days 00:00:00.264981,88.762690036656,1.069943555783936,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
214,0.5863754004307459,2024-04-11 16:03:50.601495,2024-04-11 16:03:50.881227,0 days 00:00:00.279732,96.32382446854567,1.4086630508944633,sigmoid,0,,,,,,,,,,,,,,,,COMPLETE
215,0.2805718222528419,2024-04-11 16:03:50.882190,2024-04-11 16:03:51.265449,0 days 00:00:00.383259,88.48681830935168,1.159083541462739,sigmoid,10,,21.0,11.0,,,,,,1.9744115475760684,3.047986937129966,3.149449523104156,5.0,22.0,67.0,,COMPLETE
216,0.5177628672990767,2024-04-11 16:03:51.267463,2024-04-11 16:03:51.666262,0 days 00:00:00.398799,92.07894203727128,0.6565118517352897,sigmoid,37,32.0,,,,,,50.0,35.0,,,,,,,25.0,COMPLETE
